transaction_id,date,category,region,quantity,unit_price,payment_type,customer_age,total_value
TXN00917,2024-08-17 00:00:00,Home & Garden,North,6,449.84,Credit Card,30.0,2699.04
TXN00918,2024-08-17 06:00:00,Electronics,Central,4,230.97,Debit Card,68.0,923.88
TXN00919,2024-08-17 12:00:00,Sports,East,4,78.97,Cash,29.0,315.88
TXN00920,2024-08-17 18:00:00,Books,East,4,465.32,PayPal,72.0,1861.28
TXN00921,2024-08-18 00:00:00,Home & Garden,East,9,232.06,PayPal,38.0,2088.54
TXN00922,2024-08-18 06:00:00,Sports,Central,7,94.91,Credit Card,54.0,664.37
TXN00923,2024-08-18 12:00:00,Sports,Central,3,154.69,Credit Card,23.0,464.07
TXN00924,2024-08-18 18:00:00,Sports,North,3,30.15,PayPal,24.0,90.45
TXN00925,2024-08-19 00:00:00,Home & Garden,West,6,236.81,Cash,43.0,1420.86
TXN00926,2024-08-19 06:00:00,Home & Garden,East,6,427.3,Credit Card,59.0,2563.8
TXN00927,2024-08-19 12:00:00,Clothing,West,4,467.12,Credit Card,65.0,1868.48
TXN00928,2024-08-19 18:00:00,Books,Central,9,466.64,PayPal,25.0,4199.76
TXN00929,2024-08-20 00:00:00,Electronics,Central,4,66.99,PayPal,26.0,267.96
TXN00930,2024-08-20 06:00:00,Sports,Central,9,194.12,Credit Card,44.0,1747.08
TXN00931,2024-08-20 12:00:00,Clothing,West,4,18.97,Debit Card,21.0,75.88
TXN00932,2024-08-20 18:00:00,Electronics,Central,2,428.31,Credit Card,38.0,856.62
TXN00933,2024-08-21 00:00:00,Clothing,North,2,182.58,Debit Card,48.0,365.16
TXN00934,2024-08-21 06:00:00,Home & Garden,Central,5,317.4,PayPal,38.0,1587.0
TXN00935,2024-08-21 12:00:00,Sports,South,4,358.87,Debit Card,57.0,1435.48
TXN00936,2024-08-21 18:00:00,Electronics,West,7,217.77,Cash,42.0,1524.39
TXN00937,2024-08-22 00:00:00,Electronics,South,5,156.69,PayPal,56.0,783.45
TXN00938,2024-08-22 06:00:00,Electronics,Central,6,481.3,Credit Card,32.0,2887.8
TXN00939,2024-08-22 12:00:00,Electronics,North,4,482.42,Credit Card,70.0,1929.68
TXN00940,2024-08-22 18:00:00,Electronics,East,2,148.27,PayPal,52.0,296.54
TXN00941,2024-08-23 00:00:00,Clothing,Central,9,242.41,,66.0,2181.69
TXN00942,2024-08-23 06:00:00,Sports,North,7,486.56,Cash,60.0,3405.92
TXN00943,2024-08-23 12:00:00,Home & Garden,West,4,7.41,PayPal,58.0,29.64
TXN00944,2024-08-23 18:00:00,Home & Garden,South,3,209.28,Credit Card,54.0,627.84
TXN00945,2024-08-24 00:00:00,Home & Garden,South,3,54.73,Cash,74.0,164.19
TXN00946,2024-08-24 06:00:00,Home & Garden,South,9,257.03,Credit Card,59.0,2313.27
TXN00947,2024-08-24 12:00:00,Clothing,West,5,17.21,Debit Card,64.0,86.05
TXN00948,2024-08-24 18:00:00,Books,North,3,206.41,PayPal,45.0,619.23
TXN00949,2024-08-25 00:00:00,Sports,West,5,114.25,Debit Card,31.0,571.25
TXN00950,2024-08-25 06:00:00,Electronics,South,2,268.99,Credit Card,21.0,537.98
TXN00951,2024-08-25 12:00:00,Books,Central,4,498.02,Debit Card,70.0,1992.08
TXN00952,2024-08-25 18:00:00,Home & Garden,East,2,401.27,Debit Card,37.0,802.54
TXN00953,2024-08-26 00:00:00,Books,West,2,423.59,Credit Card,51.0,847.18
TXN00954,2024-08-26 06:00:00,Sports,West,8,319.46,Credit Card,29.0,2555.68
TXN00955,2024-08-26 12:00:00,Electronics,North,1,25.57,PayPal,50.0,25.57
TXN00956,2024-08-26 18:00:00,Electronics,North,7,107.36,Debit Card,41.0,751.52
TXN00957,2024-08-27 00:00:00,Sports,West,5,462.91,Cash,37.0,2314.55
TXN00958,2024-08-27 06:00:00,Sports,South,8,186.23,Cash,22.0,1489.84
TXN00959,2024-08-27 12:00:00,Home & Garden,East,1,56.3,Credit Card,55.0,56.3
TXN00960,2024-08-27 18:00:00,Electronics,North,7,352.69,Credit Card,47.0,2468.83
TXN00961,2024-08-28 00:00:00,Books,South,5,153.23,Debit Card,41.0,766.15
TXN00962,2024-08-28 06:00:00,Clothing,Central,4,138.08,Credit Card,60.0,552.32
TXN00963,2024-08-28 12:00:00,Clothing,North,7,499.0,Cash,57.0,3493.0
TXN00964,2024-08-28 18:00:00,Sports,South,2,429.78,PayPal,24.0,859.56
TXN00965,2024-08-29 00:00:00,Home & Garden,South,1,206.93,PayPal,53.0,206.93
TXN00966,2024-08-29 06:00:00,Clothing,East,1,490.23,Debit Card,55.0,490.23
TXN00967,2024-08-29 12:00:00,Electronics,East,1,326.81,PayPal,33.0,326.81
TXN00968,2024-08-29 18:00:00,Sports,Central,5,372.3,Credit Card,69.0,1861.5
TXN00969,2024-08-30 00:00:00,Books,South,7,20.6,Credit Card,32.0,144.2
TXN00970,2024-08-30 06:00:00,Sports,South,2,65.19,Credit Card,63.0,130.38
TXN00971,2024-08-30 12:00:00,Books,East,8,318.38,Credit Card,40.0,2547.04
TXN00972,2024-08-30 18:00:00,Sports,North,4,450.02,Debit Card,29.0,1800.08
TXN00973,2024-08-31 00:00:00,Sports,North,3,313.75,PayPal,46.0,941.25
TXN00974,2024-08-31 06:00:00,Sports,West,8,71.34,Cash,61.0,570.72
TXN00975,2024-08-31 12:00:00,Books,East,2,62.3,PayPal,65.0,124.6
TXN00976,2024-08-31 18:00:00,Books,West,3,422.87,Credit Card,32.0,1268.61
TXN00977,2024-09-01 00:00:00,Sports,East,3,73.95,Cash,46.0,221.85
TXN00978,2024-09-01 06:00:00,Clothing,Central,1,262.51,Debit Card,62.0,262.51
TXN00979,2024-09-01 12:00:00,Home & Garden,South,6,23.37,Credit Card,60.0,140.22
TXN00980,2024-09-01 18:00:00,Home & Garden,Central,2,44.93,Credit Card,,89.86
TXN00981,2024-09-02 00:00:00,Home & Garden,East,1,337.81,Cash,38.0,337.81
TXN00982,2024-09-02 06:00:00,Books,South,2,346.14,Debit Card,32.0,692.28
TXN00983,2024-09-02 12:00:00,Books,North,6,174.03,Cash,31.0,1044.18
TXN00984,2024-09-02 18:00:00,Clothing,North,4,111.73,Debit Card,59.0,446.92
TXN00985,2024-09-03 00:00:00,Home & Garden,West,6,407.79,Credit Card,61.0,2446.74
TXN00986,2024-09-03 06:00:00,Home & Garden,East,9,112.47,PayPal,33.0,1012.23
TXN00987,2024-09-03 12:00:00,Sports,East,8,273.3,Credit Card,32.0,2186.4
TXN00988,2024-09-03 18:00:00,Books,North,1,484.26,PayPal,59.0,484.26
TXN00989,2024-09-04 00:00:00,Home & Garden,Central,8,78.19,PayPal,21.0,625.52
TXN00990,2024-09-04 06:00:00,Clothing,South,9,470.73,Debit Card,44.0,4236.57
TXN00991,2024-09-04 12:00:00,Clothing,Central,6,95.53,Cash,40.0,573.18
TXN00992,2024-09-04 18:00:00,Home & Garden,Central,5,285.88,Debit Card,46.0,1429.4
TXN00993,2024-09-05 00:00:00,Books,North,6,191.62,Credit Card,58.0,1149.72
TXN00994,2024-09-05 06:00:00,Clothing,North,6,482.64,Cash,70.0,2895.84
TXN00995,2024-09-05 12:00:00,Sports,North,9,140.4,PayPal,69.0,1263.6
TXN00996,2024-09-05 18:00:00,Clothing,West,4,202.83,PayPal,26.0,811.32
TXN00997,2024-09-06 00:00:00,Electronics,Central,2,491.52,Credit Card,70.0,983.04
TXN00998,2024-09-06 06:00:00,Electronics,East,9,270.55,Cash,74.0,2434.95
TXN00999,2024-09-06 12:00:00,Books,South,2,253.8,Credit Card,73.0,507.6
TXN01000,2024-09-06 18:00:00,Home & Garden,West,9,132.6,Credit Card,69.0,1193.4
TXN01001,2024-09-07 00:00:00,Books,East,2,352.17,Debit Card,60.0,704.34
TXN01002,2024-09-07 06:00:00,Books,Central,8,12.11,Credit Card,60.0,96.88
TXN01003,2024-09-07 12:00:00,Books,North,9,29.51,Cash,24.0,265.59
TXN01004,2024-09-07 18:00:00,Books,Central,9,301.68,Credit Card,70.0,2715.12
TXN01005,2024-09-08 00:00:00,Sports,South,9,174.13,Cash,59.0,1567.17
TXN01006,2024-09-08 06:00:00,Sports,West,2,476.89,PayPal,21.0,953.78
TXN01007,2024-09-08 12:00:00,Clothing,West,4,452.08,Credit Card,22.0,1808.32
TXN01008,2024-09-08 18:00:00,Electronics,South,7,358.28,Cash,22.0,2507.96
TXN01009,2024-09-09 00:00:00,Books,East,2,409.98,PayPal,28.0,819.96
TXN01010,2024-09-09 06:00:00,Clothing,East,1,335.33,Cash,58.0,335.33
TXN01011,2024-09-09 12:00:00,Electronics,West,3,67.16,PayPal,45.0,201.48
TXN01012,2024-09-09 18:00:00,Home & Garden,West,4,383.94,Debit Card,33.0,1535.76
TXN01013,2024-09-10 00:00:00,Sports,North,8,109.05,Credit Card,58.0,872.4
TXN01014,2024-09-10 06:00:00,Electronics,East,6,165.1,Credit Card,71.0,990.6
TXN01015,2024-09-10 12:00:00,Home & Garden,South,2,410.52,PayPal,47.0,821.04
TXN01016,2024-09-10 18:00:00,Electronics,East,9,270.58,Debit Card,21.0,2435.22
TXN01017,2024-09-11 00:00:00,Sports,North,2,430.67,Cash,19.0,861.34
TXN01018,2024-09-11 06:00:00,Sports,West,5,110.45,Debit Card,63.0,552.25
TXN01019,2024-09-11 12:00:00,Clothing,West,4,305.85,Cash,20.0,1223.4
TXN01020,2024-09-11 18:00:00,Books,North,7,46.48,Cash,67.0,325.36
TXN01021,2024-09-12 00:00:00,Electronics,South,8,323.32,Credit Card,38.0,2586.56
TXN01022,2024-09-12 06:00:00,Electronics,West,5,382.45,PayPal,23.0,1912.25
TXN01023,2024-09-12 12:00:00,Home & Garden,Central,5,294.54,Credit Card,60.0,1472.7
TXN01024,2024-09-12 18:00:00,Sports,West,2,136.78,Credit Card,70.0,273.56
TXN01025,2024-09-13 00:00:00,Electronics,Central,8,20.51,Credit Card,35.0,164.08
TXN01026,2024-09-13 06:00:00,Sports,North,2,64.13,Cash,61.0,128.26
TXN01027,2024-09-13 12:00:00,Electronics,North,6,313.04,Credit Card,22.0,1878.24
TXN01028,2024-09-13 18:00:00,Clothing,West,8,467.54,Cash,26.0,3740.32
TXN01029,2024-09-14 00:00:00,Books,East,6,107.23,PayPal,37.0,643.38
TXN01030,2024-09-14 06:00:00,Electronics,Central,4,368.84,Cash,45.0,1475.36
TXN01031,2024-09-14 12:00:00,Sports,South,4,433.89,Cash,43.0,1735.56
TXN01032,2024-09-14 18:00:00,Clothing,West,6,262.84,Debit Card,35.0,1577.04
TXN01033,2024-09-15 00:00:00,Electronics,South,4,336.29,Credit Card,36.0,1345.16
TXN01034,2024-09-15 06:00:00,Home & Garden,West,8,408.43,Credit Card,20.0,3267.44
TXN01035,2024-09-15 12:00:00,Books,East,9,134.03,Credit Card,26.0,1206.27
TXN01036,2024-09-15 18:00:00,Electronics,East,1,151.96,Credit Card,53.0,151.96
TXN01037,2024-09-16 00:00:00,Clothing,East,4,5.31,Debit Card,48.0,21.24
TXN01038,2024-09-16 06:00:00,Home & Garden,East,4,481.73,Debit Card,66.0,1926.92
TXN01039,2024-09-16 12:00:00,Clothing,North,2,459.18,Debit Card,34.0,918.36
TXN01040,2024-09-16 18:00:00,Clothing,North,6,383.46,Debit Card,72.0,2300.76
TXN01041,2024-09-17 00:00:00,Home & Garden,Central,3,44.14,Credit Card,40.0,132.42
TXN01042,2024-09-17 06:00:00,Clothing,South,7,226.51,Cash,51.0,1585.57
TXN01043,2024-09-17 12:00:00,Home & Garden,West,5,55.44,PayPal,58.0,277.2
TXN01044,2024-09-17 18:00:00,Electronics,West,4,12.88,Debit Card,58.0,51.52
TXN01045,2024-09-18 00:00:00,Home & Garden,North,5,310.01,Cash,22.0,1550.05
TXN01046,2024-09-18 06:00:00,Home & Garden,West,8,480.61,Debit Card,32.0,3844.88
TXN01047,2024-09-18 12:00:00,Books,North,3,451.92,Credit Card,64.0,1355.76
TXN01048,2024-09-18 18:00:00,Home & Garden,Central,7,349.89,Credit Card,20.0,2449.23
TXN01049,2024-09-19 00:00:00,Home & Garden,South,6,52.84,Cash,36.0,317.04
TXN01050,2024-09-19 06:00:00,Electronics,Central,1,140.71,Cash,45.0,140.71
TXN01051,2024-09-19 12:00:00,Books,East,7,163.43,Cash,20.0,1144.01
TXN01052,2024-09-19 18:00:00,Sports,East,7,382.76,,55.0,2679.32
TXN01053,2024-09-20 00:00:00,Electronics,East,1,402.11,Credit Card,21.0,402.11
TXN01054,2024-09-20 06:00:00,Electronics,Central,9,195.63,PayPal,41.0,1760.67
TXN01055,2024-09-20 12:00:00,Sports,West,6,211.85,Cash,48.0,1271.1
TXN01056,2024-09-20 18:00:00,Home & Garden,South,2,27.03,PayPal,62.0,54.06
TXN01057,2024-09-21 00:00:00,Clothing,East,5,148.12,Debit Card,62.0,740.6
TXN01058,2024-09-21 06:00:00,Books,East,4,228.39,PayPal,28.0,913.56
TXN01059,2024-09-21 12:00:00,Clothing,East,7,62.91,Debit Card,54.0,440.37
TXN01060,2024-09-21 18:00:00,Sports,South,8,229.37,Debit Card,18.0,1834.96
TXN01061,2024-09-22 00:00:00,Electronics,East,1,427.32,PayPal,26.0,427.32
TXN01062,2024-09-22 06:00:00,Electronics,South,5,292.75,Cash,34.0,1463.75
TXN01063,2024-09-22 12:00:00,Books,East,3,44.07,,71.0,132.21
TXN01064,2024-09-22 18:00:00,Electronics,Central,1,99.88,Cash,18.0,99.88
TXN01065,2024-09-23 00:00:00,Electronics,Central,3,239.9,Credit Card,20.0,719.7
TXN01066,2024-09-23 06:00:00,Books,South,6,183.94,Debit Card,64.0,1103.64
TXN01067,2024-09-23 12:00:00,Books,Central,7,182.57,Credit Card,43.0,1277.99
TXN01068,2024-09-23 18:00:00,Sports,South,8,266.99,PayPal,70.0,2135.92
TXN01069,2024-09-24 00:00:00,Electronics,Central,4,294.28,Cash,48.0,1177.12
TXN01070,2024-09-24 06:00:00,Electronics,Central,3,399.45,PayPal,43.0,1198.35
TXN01071,2024-09-24 12:00:00,Sports,South,5,173.78,Debit Card,40.0,868.9
TXN01072,2024-09-24 18:00:00,Home & Garden,West,9,403.71,Credit Card,47.0,3633.39
TXN01073,2024-09-25 00:00:00,Home & Garden,Central,6,172.61,Debit Card,27.0,1035.66
TXN01074,2024-09-25 06:00:00,Home & Garden,East,9,32.44,PayPal,25.0,291.96
TXN01075,2024-09-25 12:00:00,Sports,West,6,279.32,Cash,61.0,1675.92
TXN01076,2024-09-25 18:00:00,Electronics,South,2,296.01,Cash,42.0,592.02
TXN01077,2024-09-26 00:00:00,Sports,West,5,467.6,Debit Card,39.0,2338.0
TXN01078,2024-09-26 06:00:00,Sports,North,9,364.4,Debit Card,32.0,3279.6
TXN01079,2024-09-26 12:00:00,Home & Garden,North,8,459.3,Credit Card,58.0,3674.4
TXN01080,2024-09-26 18:00:00,Clothing,Central,7,454.63,PayPal,73.0,3182.41
TXN01081,2024-09-27 00:00:00,Electronics,Central,1,304.26,Debit Card,74.0,304.26
TXN01082,2024-09-27 06:00:00,Home & Garden,East,4,266.24,Credit Card,27.0,1064.96
TXN01083,2024-09-27 12:00:00,Clothing,West,7,280.93,Debit Card,37.0,1966.51
TXN01084,2024-09-27 18:00:00,Clothing,North,7,489.27,Cash,58.0,3424.89
TXN01085,2024-09-28 00:00:00,Books,Central,6,387.72,Credit Card,64.0,2326.32
TXN01086,2024-09-28 06:00:00,Electronics,West,8,57.6,Credit Card,40.0,460.8
TXN01087,2024-09-28 12:00:00,Clothing,Central,6,390.32,Debit Card,70.0,2341.92
TXN01088,2024-09-28 18:00:00,Home & Garden,Central,3,89.42,PayPal,70.0,268.26
TXN01089,2024-09-29 00:00:00,Books,North,4,226.44,Cash,18.0,905.76
TXN01090,2024-09-29 06:00:00,Electronics,North,3,109.18,PayPal,19.0,327.54
TXN01091,2024-09-29 12:00:00,Sports,Central,1,346.34,Credit Card,36.0,346.34
TXN01092,2024-09-29 18:00:00,Home & Garden,South,5,439.27,PayPal,31.0,2196.35
TXN01093,2024-09-30 00:00:00,Clothing,Central,1,148.73,Credit Card,25.0,148.73
TXN01094,2024-09-30 06:00:00,Clothing,Central,1,45.6,PayPal,55.0,45.6
TXN01095,2024-09-30 12:00:00,Home & Garden,East,2,152.75,Debit Card,29.0,305.5
TXN01096,2024-09-30 18:00:00,Clothing,East,4,337.82,PayPal,43.0,1351.28
TXN01097,2024-10-01 00:00:00,Books,East,6,167.74,Credit Card,44.0,1006.44
TXN01098,2024-10-01 06:00:00,Electronics,South,8,142.67,Cash,46.0,1141.36
TXN01099,2024-10-01 12:00:00,Books,South,3,96.3,Cash,32.0,288.9
TXN01100,2024-10-01 18:00:00,Clothing,Central,1,251.27,Cash,63.0,251.27
TXN01101,2024-10-02 00:00:00,Sports,East,3,141.59,Credit Card,70.0,424.77
TXN01102,2024-10-02 06:00:00,Electronics,South,3,366.85,,18.0,1100.55
TXN01103,2024-10-02 12:00:00,Electronics,North,5,42.93,,60.0,214.65
TXN01104,2024-10-02 18:00:00,Home & Garden,Central,4,333.7,Cash,45.0,1334.8
TXN01105,2024-10-03 00:00:00,Home & Garden,West,4,122.59,Cash,74.0,490.36
TXN01106,2024-10-03 06:00:00,Sports,Central,9,247.19,Debit Card,20.0,2224.71
TXN01107,2024-10-03 12:00:00,Electronics,West,7,146.61,Credit Card,68.0,1026.27
TXN01108,2024-10-03 18:00:00,Sports,East,4,362.77,Credit Card,35.0,1451.08
TXN01109,2024-10-04 00:00:00,Home & Garden,West,3,472.93,Credit Card,69.0,1418.79
TXN01110,2024-10-04 06:00:00,Home & Garden,East,6,458.95,Credit Card,51.0,2753.7
TXN01111,2024-10-04 12:00:00,Electronics,North,3,293.8,Credit Card,49.0,881.4
TXN01112,2024-10-04 18:00:00,Books,West,6,233.99,Debit Card,46.0,1403.94
TXN01113,2024-10-05 00:00:00,Clothing,Central,9,410.06,PayPal,42.0,3690.54
TXN01114,2024-10-05 06:00:00,Home & Garden,East,6,343.25,Debit Card,43.0,2059.5
TXN01115,2024-10-05 12:00:00,Home & Garden,Central,4,95.86,Cash,56.0,383.44
TXN01116,2024-10-05 18:00:00,Books,South,5,411.36,Debit Card,25.0,2056.8
TXN01117,2024-10-06 00:00:00,Books,East,6,217.3,Credit Card,36.0,1303.8
TXN01118,2024-10-06 06:00:00,Sports,West,3,98.55,Debit Card,71.0,295.65
TXN01119,2024-10-06 12:00:00,Sports,East,8,144.49,Credit Card,64.0,1155.92
TXN01120,2024-10-06 18:00:00,Clothing,Central,4,137.43,Debit Card,59.0,549.72
TXN01121,2024-10-07 00:00:00,Clothing,North,8,262.01,Credit Card,39.0,2096.08
TXN01122,2024-10-07 06:00:00,Electronics,East,3,121.01,Cash,46.0,363.03
TXN01123,2024-10-07 12:00:00,Sports,West,7,66.17,Credit Card,50.0,463.19
TXN01124,2024-10-07 18:00:00,Home & Garden,South,9,66.23,Debit Card,55.0,596.07
TXN01125,2024-10-08 00:00:00,Sports,North,4,293.72,Cash,62.0,1174.88
TXN01126,2024-10-08 06:00:00,Home & Garden,South,8,368.71,Debit Card,63.0,2949.68
TXN01127,2024-10-08 12:00:00,Books,East,3,164.16,Cash,52.0,492.48
TXN01128,2024-10-08 18:00:00,Sports,Central,7,22.15,PayPal,60.0,155.05
TXN01129,2024-10-09 00:00:00,Books,Central,3,67.98,PayPal,20.0,203.94
TXN01130,2024-10-09 06:00:00,Clothing,West,7,457.77,PayPal,36.0,3204.39
TXN01131,2024-10-09 12:00:00,Clothing,Central,6,249.3,Debit Card,27.0,1495.8
TXN01132,2024-10-09 18:00:00,Electronics,North,2,229.52,Debit Card,44.0,459.04
TXN01133,2024-10-10 00:00:00,Sports,Central,3,23.83,Cash,32.0,71.49
TXN01134,2024-10-10 06:00:00,Books,West,6,365.68,Cash,28.0,2194.08
TXN01135,2024-10-10 12:00:00,Home & Garden,East,4,266.39,Cash,64.0,1065.56
TXN01136,2024-10-10 18:00:00,Clothing,East,6,105.03,Cash,43.0,630.18
TXN01137,2024-10-11 00:00:00,Clothing,Central,1,59.49,Credit Card,41.0,59.49
TXN01138,2024-10-11 06:00:00,Home & Garden,South,1,194.78,PayPal,30.0,194.78
TXN01139,2024-10-11 12:00:00,Books,East,3,419.4,Credit Card,49.0,1258.2
TXN01140,2024-10-11 18:00:00,Books,Central,8,433.32,Credit Card,54.0,3466.56
TXN01141,2024-10-12 00:00:00,Sports,West,8,303.41,Credit Card,21.0,2427.28
TXN01142,2024-10-12 06:00:00,Sports,Central,4,365.13,Credit Card,30.0,1460.52
TXN01143,2024-10-12 12:00:00,Electronics,East,6,62.0,PayPal,26.0,372.0
TXN01144,2024-10-12 18:00:00,Clothing,West,8,296.12,Credit Card,74.0,2368.96
TXN01145,2024-10-13 00:00:00,Sports,Central,7,335.15,Cash,66.0,2346.05
TXN01146,2024-10-13 06:00:00,Books,North,7,104.35,Debit Card,51.0,730.45
TXN01147,2024-10-13 12:00:00,Home & Garden,West,4,440.68,Cash,73.0,1762.72
TXN01148,2024-10-13 18:00:00,Books,North,9,101.52,Debit Card,54.0,913.68
TXN01149,2024-10-14 00:00:00,Clothing,South,6,160.17,Cash,65.0,961.02
TXN01150,2024-10-14 06:00:00,Books,West,3,312.18,Cash,24.0,936.54
TXN01151,2024-10-14 12:00:00,Electronics,North,5,320.98,Debit Card,18.0,1604.9
TXN01152,2024-10-14 18:00:00,Clothing,East,5,351.2,PayPal,29.0,1756.0
TXN01153,2024-10-15 00:00:00,Home & Garden,East,5,60.45,Credit Card,38.0,302.25
TXN01154,2024-10-15 06:00:00,Electronics,South,8,425.48,Cash,28.0,3403.84
TXN01155,2024-10-15 12:00:00,Clothing,West,9,268.76,PayPal,61.0,2418.84
TXN01156,2024-10-15 18:00:00,Home & Garden,West,9,238.3,Credit Card,68.0,2144.7
TXN01157,2024-10-16 00:00:00,Electronics,West,6,490.64,PayPal,61.0,2943.84
TXN01158,2024-10-16 06:00:00,Electronics,South,6,371.49,PayPal,61.0,2228.94
TXN01159,2024-10-16 12:00:00,Clothing,West,9,63.41,Credit Card,31.0,570.69
TXN01160,2024-10-16 18:00:00,Sports,East,4,379.49,Cash,51.0,1517.96
TXN01161,2024-10-17 00:00:00,Electronics,North,6,52.15,PayPal,51.0,312.9
TXN01162,2024-10-17 06:00:00,Electronics,East,4,18.6,Cash,42.0,74.4
TXN01163,2024-10-17 12:00:00,Home & Garden,East,1,204.79,Cash,21.0,204.79
TXN01164,2024-10-17 18:00:00,Books,North,7,496.82,Cash,69.0,3477.74
TXN01165,2024-10-18 00:00:00,Clothing,East,6,91.57,Credit Card,72.0,549.42
TXN01166,2024-10-18 06:00:00,Clothing,South,9,337.96,Debit Card,43.0,3041.64
TXN01167,2024-10-18 12:00:00,Sports,North,7,90.83,Cash,33.0,635.81
TXN01168,2024-10-18 18:00:00,Sports,East,7,363.77,Debit Card,27.0,2546.39
TXN01169,2024-10-19 00:00:00,Clothing,Central,2,255.15,Debit Card,62.0,510.3
TXN01170,2024-10-19 06:00:00,Sports,East,9,341.59,PayPal,19.0,3074.31
TXN01171,2024-10-19 12:00:00,Home & Garden,South,9,105.42,Cash,52.0,948.78
TXN01172,2024-10-19 18:00:00,Clothing,West,6,374.09,Cash,36.0,2244.54
TXN01173,2024-10-20 00:00:00,Sports,East,3,497.83,Cash,23.0,1493.49
TXN01174,2024-10-20 06:00:00,Clothing,West,1,334.5,Debit Card,36.0,334.5
TXN01175,2024-10-20 12:00:00,Books,Central,4,249.27,Credit Card,70.0,997.08
TXN01176,2024-10-20 18:00:00,Electronics,East,3,461.97,Debit Card,69.0,1385.91
TXN01177,2024-10-21 00:00:00,Clothing,North,1,12.85,Cash,68.0,12.85
TXN01178,2024-10-21 06:00:00,Electronics,West,3,366.31,Cash,25.0,1098.93
TXN01179,2024-10-21 12:00:00,Sports,Central,4,444.93,Cash,31.0,1779.72
TXN01180,2024-10-21 18:00:00,Electronics,North,8,35.53,Debit Card,27.0,284.24
TXN01181,2024-10-22 00:00:00,Clothing,North,9,227.78,Cash,20.0,2050.02
TXN01182,2024-10-22 06:00:00,Books,North,3,106.34,PayPal,55.0,319.02
TXN01183,2024-10-22 12:00:00,Sports,North,6,285.43,Cash,46.0,1712.58
TXN01184,2024-10-22 18:00:00,Clothing,East,5,326.52,Credit Card,32.0,1632.6
TXN01185,2024-10-23 00:00:00,Sports,East,6,154.8,PayPal,40.0,928.8
TXN01186,2024-10-23 06:00:00,Home & Garden,East,4,232.69,Cash,40.0,930.76
TXN01187,2024-10-23 12:00:00,Electronics,Central,6,143.27,PayPal,35.0,859.62
TXN01188,2024-10-23 18:00:00,Home & Garden,Central,7,187.85,Cash,63.0,1314.95
TXN01189,2024-10-24 00:00:00,Clothing,Central,9,83.97,Credit Card,36.0,755.73
TXN01190,2024-10-24 06:00:00,Books,South,7,443.35,Cash,45.0,3103.45
TXN01191,2024-10-24 12:00:00,Sports,Central,6,9.96,PayPal,43.0,59.76
TXN01192,2024-10-24 18:00:00,Electronics,East,1,441.79,Credit Card,27.0,441.79
TXN01193,2024-10-25 00:00:00,Sports,East,2,287.98,Debit Card,64.0,575.96
TXN01194,2024-10-25 06:00:00,Clothing,South,1,169.17,Credit Card,21.0,169.17
TXN01195,2024-10-25 12:00:00,Sports,South,9,362.91,Credit Card,72.0,3266.19
TXN01196,2024-10-25 18:00:00,Electronics,Central,9,256.34,Credit Card,19.0,2307.06
TXN01197,2024-10-26 00:00:00,Clothing,West,7,252.06,PayPal,20.0,1764.42
TXN01198,2024-10-26 06:00:00,Sports,South,2,59.52,Credit Card,24.0,119.04
TXN01199,2024-10-26 12:00:00,Books,North,6,197.81,Cash,72.0,1186.86
TXN01200,2024-10-26 18:00:00,Clothing,East,4,124.33,Credit Card,33.0,497.32
TXN01201,2024-10-27 00:00:00,Clothing,North,1,12.77,Credit Card,48.0,12.77
TXN01202,2024-10-27 06:00:00,Books,East,1,183.25,Cash,27.0,183.25
TXN01203,2024-10-27 12:00:00,Home & Garden,East,5,49.46,Cash,36.0,247.3
TXN01204,2024-10-27 18:00:00,Electronics,South,2,132.13,Debit Card,45.0,264.26
TXN01205,2024-10-28 00:00:00,Home & Garden,South,4,50.8,Credit Card,34.0,203.2
TXN01206,2024-10-28 06:00:00,Sports,North,1,54.97,PayPal,45.0,54.97
TXN01207,2024-10-28 12:00:00,Books,East,4,103.51,Credit Card,,414.04
TXN01208,2024-10-28 18:00:00,Home & Garden,North,6,499.93,Credit Card,54.0,2999.58
TXN01209,2024-10-29 00:00:00,Clothing,West,4,6.08,Cash,40.0,24.32
TXN01210,2024-10-29 06:00:00,Sports,North,1,321.14,Debit Card,37.0,321.14
TXN01211,2024-10-29 12:00:00,Sports,Central,7,74.92,Credit Card,30.0,524.44
TXN01212,2024-10-29 18:00:00,Home & Garden,North,2,460.71,PayPal,30.0,921.42
TXN01213,2024-10-30 00:00:00,Home & Garden,Central,9,51.35,Credit Card,60.0,462.15
TXN01214,2024-10-30 06:00:00,Books,Central,3,477.76,PayPal,28.0,1433.28
TXN01215,2024-10-30 12:00:00,Electronics,Central,8,307.41,Cash,65.0,2459.28
TXN01216,2024-10-30 18:00:00,Home & Garden,West,8,5.63,Debit Card,32.0,45.04
TXN01217,2024-10-31 00:00:00,Home & Garden,North,3,447.53,Credit Card,34.0,1342.59
TXN01218,2024-10-31 06:00:00,Clothing,North,4,263.25,Debit Card,71.0,1053.0
TXN01219,2024-10-31 12:00:00,Sports,West,2,135.02,Credit Card,67.0,270.04
TXN01220,2024-10-31 18:00:00,Electronics,East,4,384.8,,45.0,1539.2
TXN01221,2024-11-01 00:00:00,Clothing,South,9,463.7,Debit Card,36.0,4173.3
